apartment_id,grocery_store_id,distance_miles,time_min
24,2,4.14952713534741,12.566666666666666
24,3,3.3784035691649996,10.916666666666666
24,4,3.3889669056880463,11.1
24,5,8.115127940646477,11.9
24,6,4.1004386891520745,12.35
24,7,3.2354878397355438,10.016666666666667
24,8,3.3554127779089566,10.766666666666667
24,9,0.07642884660792623,1.1
24,10,5.812941951358942,14.55
24,11,7.852287273043609,11.75
24,12,3.4386767246200307,10.266666666666667
24,13,6.526277853032921,11.166666666666666
24,14,5.994382790460686,10.783333333333333
24,15,1.7932817179713423,6.7
24,16,2.097754358929748,7.5
24,17,8.52026296494215,13.966666666666667
24,18,1.8305640821703308,7.133333333333334
24,19,2.1605130053313784,7.3
24,20,0.07642884660792623,1.1
24,21,19.825518535548735,23.433333333333334
24,22,10.663998906383984,13.333333333333334
25,0,2.53955037468776,8.883333333333333
25,1,2.382343072315359,7.783333333333333
25,2,3.318130413709968,10.616666666666667
25,3,2.549492338474157,9.033333333333333
25,4,2.5594343022605544,9.216666666666667
25,5,7.286216709955634,10.0
25,6,3.2690419675146334,10.4
25,7,2.405955236308052,8.116666666666667
25,8,2.5265015472181145,8.883333333333333
25,9,1.0668969888277182,3.5833333333333335
25,10,7.643506033529273,11.283333333333333
25,11,7.0233760423527665,9.85
25,12,3.79472330272037,9.6
25,13,5.697366622342078,9.283333333333333
25,14,5.164850187033194,8.9
25,15,2.1493282960716815,6.033333333333333
25,16,2.4531795642934373,6.85
25,17,7.691351734251309,12.083333333333334
25,18,2.1859892875340203,6.483333333333333
25,19,1.331601774640536,5.416666666666667
25,20,1.0668969888277182,3.5833333333333335
25,21,19.921831309729455,21.516666666666666
25,22,9.834466302956493,11.45
26,0,0.9364087141312588,6.316666666666666
26,1,0.6642474554786435,3.95
26,2,1.6876483527408752,7.85
26,3,0.5318950625722346,3.45
26,4,0.40513502429567405,2.783333333333333
26,5,3.3808890601115986,7.483333333333333
26,6,1.6385599065455405,7.633333333333334
26,7,0.67543216473834,4.633333333333334
26,8,0.47100053438055356,3.3833333333333333
26,9,5.345048280661638,10.383333333333333
26,10,3.7387997564218876,8.766666666666667
26,11,3.11866976524538,7.333333333333333
26,12,2.353759926429468,9.966666666666667
26,13,1.6286179427591436,5.666666666666667
26,14,1.0967228801869089,5.283333333333333
26,15,4.938049138156014,8.566666666666666
26,16,2.5171809561683673,9.533333333333333
26,17,3.155330756707719,9.8
26,18,4.975331502355003,9.016666666666667
26,19,1.749164253669206,8.116666666666667
26,20,5.345048280661638,10.383333333333333
26,21,19.921209936992806,21.933333333333334
26,22,5.929760025849106,8.933333333333334
27,0,1.2843774466551505,4.883333333333334
27,1,1.9498676476070937,6.8
27,2,1.5279555594218748,5.216666666666667
27,3,1.6124622516062486,6.083333333333333
27,4,1.7746405358718482,7.083333333333333
27,5,4.046379261063541,10.433333333333334
27,6,1.47886711322654,5.016666666666667
27,7,1.5236059502653263,5.566666666666666
27,8,1.7093963985236185,6.516666666666667
27,9,3.2622068674114857,9.5
27,10,3.0347844457976563,7.0
27,11,3.7972087936669694,9.85
27,12,0.6605192190587447,2.716666666666667
27,13,2.54141449289771,8.433333333333334
27,14,2.3431965899064213,7.783333333333333
27,15,1.675220898007879,5.866666666666666
27,16,1.2750568556054036,4.833333333333333
27,17,3.5803497085761866,8.866666666666667
27,18,1.649744615805237,5.7
27,19,2.2338349882560555,7.566666666666666
27,20,3.2622068674114857,9.5
27,21,21.8772913119664,25.633333333333333
27,22,6.78663302968919,12.383333333333333
28,0,3.2398374488920925,9.066666666666666
28,1,3.5070277256515094,8.45
28,2,2.847129879329415,7.95
28,3,3.3746753327451007,7.95
28,4,3.24853666720519,7.266666666666667
28,5,0.6835100103147874,3.466666666666667
28,6,2.9216946077273915,8.116666666666667
28,7,3.28084804951098,9.433333333333334
28,8,3.3137808045534194,7.883333333333334
28,9,8.008873202679359,13.716666666666667
28,10,1.0414207066250762,4.733333333333333
28,11,0.20008202120123778,2.2
28,12,3.389588278424696,8.95
28,13,1.7963885816545915,4.616666666666666
28,14,2.000820212012378,6.25
28,15,7.601874060173736,11.9
28,16,4.793269290516609,13.316666666666666
28,17,1.0886450346104615,5.533333333333333
28,18,7.639156424372724,12.333333333333334
28,19,4.267587955310873,12.883333333333333
28,20,8.008873202679359,13.716666666666667
28,21,22.585034859010527,25.266666666666666
28,22,3.1621658568108666,7.033333333333333
29,0,1.9877713845427318,8.333333333333334
29,1,1.3253880472740378,7.233333333333333
29,2,1.5956851877167038,7.233333333333333
29,3,1.1924142816309793,6.733333333333333
29,4,1.0662756160910685,6.05
29,5,2.807983396920477,9.55
29,6,1.669628543378031,7.4
29,7,1.3359513837970847,7.916666666666667
29,8,1.1315197534392982,6.65
29,9,6.037257509289523,13.166666666666666
29,10,3.122398001665279,10.7
29,11,2.405955236308052,8.683333333333334
29,12,2.231349497309456,9.216666666666667
29,13,0.7052580560975307,5.05
29,14,0.4840493618501995,4.216666666666667
29,15,5.6302583667839,11.333333333333334
29,16,3.1777001752271117,12.8
29,17,3.1988268482732054,10.066666666666666
29,18,5.667540730982887,11.783333333333333
29,19,2.4103048454646006,11.4
29,20,6.037257509289523,13.166666666666666
29,21,20.61341916562069,24.716666666666665
29,22,5.967663762784745,10.15
30,0,1.6217828426559957,7.2
30,1,1.4639541675469447,6.1
30,2,2.399741508941554,8.933333333333334
30,3,1.6311034337057428,7.35
30,4,1.6416667702287895,7.533333333333333
30,5,7.080542334124548,10.15
30,6,2.350653062746219,8.716666666666667
30,7,1.4881877042762872,6.433333333333334
30,8,1.6081126424496999,7.2
30,9,1.9834217753861834,6.333333333333333
30,10,7.4378316576981875,11.433333333333334
30,11,6.81770166652168,10.0
30,12,3.2280313668957463,8.7
30,13,5.4916922465109925,9.416666666666666
30,14,4.959797183938758,9.033333333333333
30,15,1.582636360247058,5.133333333333334
30,16,1.4403420035542522,5.866666666666666
30,17,4.239004809424982,12.833333333333334
30,18,1.6199187244460462,5.583333333333333
30,19,0.4132128698721215,3.7333333333333334
30,20,1.9834217753861834,6.333333333333333
30,21,19.716778306635018,21.666666666666668
30,22,9.629413299862057,11.583333333333334
31,0,0.7804441572321573,2.8333333333333335
31,1,1.3110964743310922,4.566666666666666
31,2,1.209191345520524,4.05
31,3,0.9736910783302473,3.85
31,4,1.1358693625958467,4.85
31,5,4.234655200268433,10.416666666666666
31,6,1.1601028993251892,3.8333333333333335
31,7,0.8848347769893249,3.3333333333333335
31,8,1.0706252252476172,4.283333333333333
31,9,3.017386009171462,8.75
31,10,3.223060385002548,6.983333333333333
31,11,3.9854847328718606,9.833333333333334
31,12,0.848795158263636,2.7
31,13,2.3351187443299737,7.866666666666666
31,14,2.1369008413386856,7.216666666666667
31,15,1.4304000397678551,5.133333333333334
31,16,1.0296146246287299,4.083333333333333
31,17,3.7686256477810782,8.85
31,18,1.4043023848285634,4.95
31,19,1.7280375806231127,6.183333333333334
31,20,3.017386009171462,8.75
31,21,21.632470453726373,24.9
31,22,6.9749089688940815,12.366666666666667
32,0,0.861843985733282,3.533333333333333
32,1,1.5900928330868556,6.2
32,2,1.1054220985000063,3.85
32,3,1.248337827929462,5.366666666666666
32,4,1.4670610312301937,6.433333333333334
32,5,3.9252115774168295,10.1
32,6,1.0563336523046716,3.65
32,7,1.1601028993251892,4.85
32,8,1.4018168938819642,5.866666666666666
32,9,3.3752967054817504,10.133333333333333
32,10,2.912995389414294,6.666666666666667
32,11,3.6754197372836073,9.516666666666667
32,12,0.5393515354120323,2.3833333333333333
32,13,2.3046714802341333,7.8
32,14,2.107074949979495,7.166666666666667
32,15,1.7883107360781438,6.516666666666667
32,16,1.3875253209390186,5.483333333333333
32,17,3.4591820249294742,8.533333333333333
32,18,1.7628344538755019,6.35
32,19,2.003305702958977,7.666666666666667
32,20,3.3752967054817504,10.133333333333333
32,21,21.99038115003666,26.283333333333335
32,22,6.6654653460424775,12.05
33,0,0.3200069593746505,2.216666666666667
33,1,0.7816869027054569,3.3333333333333335
33,2,0.8208333851143947,3.283333333333333
33,3,0.585333117924118,3.15
33,4,0.7481327749263673,4.15
33,5,4.1234294804081175,11.733333333333333
33,6,0.77174493891906,3.066666666666667
33,7,0.49647681658319565,2.6333333333333333
33,8,0.6822672648414878,3.5833333333333335
33,9,3.240458821628742,10.116666666666667
33,10,3.798451539140269,8.816666666666666
33,11,3.951930605092771,10.566666666666666
33,12,1.4241863124013572,4.533333333333333
33,13,2.0207041395851717,7.233333333333333
33,14,1.8224862365938832,6.583333333333333
33,15,2.0057911939055764,6.966666666666667
33,16,1.5062075136391317,4.633333333333334
33,17,3.2597213764648862,8.616666666666667
33,18,1.9796935389662844,6.8
33,19,1.1942783998409285,4.816666666666666
33,20,3.240458821628742,10.116666666666667
33,21,20.857618651124064,25.183333333333334
33,22,6.866790112717014,12.166666666666666
34,0,1.9691302024432378,6.816666666666666
34,1,1.868467819105969,7.783333333333333
34,2,1.5764226328805597,5.7
34,3,1.7361154261995602,7.283333333333333
34,4,1.6093553879229996,6.616666666666666
34,5,1.8864876284688135,5.933333333333334
34,6,1.6503659885418869,5.866666666666666
34,7,2.010140803062125,7.183333333333334
34,8,1.675220898007879,7.216666666666667
34,9,6.580337281121454,13.716666666666667
34,10,2.2437769520424524,7.216666666666667
34,11,1.4844594678563885,5.066666666666666
34,12,2.212708315209962,7.683333333333334
34,13,0.5132538804727405,2.183333333333333
34,14,0.73943355661327,3.85
34,15,4.120322616724869,13.083333333333334
34,16,3.7195372015857435,12.05
34,17,2.2916226527644876,8.016666666666667
34,18,4.094224961785577,12.916666666666666
34,19,2.996880708862018,10.633333333333333
34,20,6.580337281121454,13.716666666666667
34,21,21.15649893745262,25.266666666666666
34,22,4.3688717113847915,9.65
35,0,1.9181776380379536,7.516666666666667
35,1,1.2551729280326096,6.4
35,2,1.5254700684752756,6.4
35,3,1.1228205351262008,5.9
35,4,0.9960604968496403,5.216666666666667
35,5,2.7383896504156984,8.733333333333333
35,6,1.5994134241366027,6.566666666666666
35,7,1.2663576372923062,7.083333333333333
35,8,1.0619260069345198,5.833333333333333
35,9,5.9670423900480944,12.333333333333334
35,10,3.052182882423851,9.866666666666667
35,11,2.3363614898032736,7.85
35,12,2.161755750804678,8.383333333333333
35,13,0.6350429368561026,4.216666666666667
35,14,0.41445561534542114,3.3833333333333333
35,15,5.560664620279121,10.5
35,16,3.1081064287223334,11.966666666666667
35,17,3.128611729031777,9.233333333333333
35,18,5.59732561174146,10.95
35,19,2.3400897262231726,10.566666666666666
35,20,5.9670423900480944,12.333333333333334
35,21,20.543204046379262,23.883333333333333
35,22,5.898070016279966,9.333333333333334
36,0,1.6907552164241242,5.933333333333334
36,1,1.3266307927473375,5.816666666666666
36,2,1.2980476468614464,4.816666666666666
36,3,1.1942783998409285,5.316666666666666
36,4,1.068139734301018,4.65
36,5,2.5109672288018694,7.15
36,6,1.3719910025227733,4.983333333333333
36,7,1.7317658170430115,6.3
36,8,1.1333838716492475,5.25
36,9,6.039121627499473,11.75
36,10,2.8247604608100216,8.283333333333333
36,11,2.108939068189444,6.266666666666667
36,12,1.9343333291908484,6.8
36,13,0.4076205152422733,2.6333333333333333
36,14,0.19759653025463855,1.7
36,15,5.6321224849938485,9.933333333333334
36,16,3.44116221556663,11.166666666666666
36,17,2.901189307417948,7.65
36,18,5.669404849192837,10.383333333333333
36,19,2.7185057228429046,9.75
36,20,6.039121627499473,11.75
36,21,20.61528328383064,23.3
36,22,5.9695278809946934,8.75
37,0,1.869089191842619,6.55
37,1,1.2067058545739249,5.45
37,2,1.4770029950165908,5.433333333333334
37,3,1.0737320889308661,4.95
37,4,0.9475934233909553,4.266666666666667
37,5,2.6893012042203637,7.766666666666667
37,6,1.5509463506779178,5.6
37,7,1.2178905638336213,6.133333333333334
37,8,1.0134589334758348,4.866666666666666
37,9,5.9185753165894095,11.383333333333333
37,10,3.003715808965166,8.916666666666666
37,11,2.287273043607939,6.9
37,12,2.112667304609343,7.433333333333334
37,13,0.5865758633974176,3.2666666666666666
37,14,0.3653671691500864,2.4166666666666665
37,15,5.511576174083786,9.55
37,16,3.0590179825269987,11.016666666666667
37,17,3.080144655573092,8.266666666666667
37,18,5.548858538282775,10.0
37,19,2.2916226527644876,9.6
37,20,5.9185753165894095,11.383333333333333
37,21,20.494736972920578,22.916666666666668
37,22,5.8496029428212815,8.366666666666667
38,0,1.086780916400512,6.266666666666667
38,1,0.8139982850112469,3.9
38,2,1.8380205550101285,7.783333333333333
38,3,0.6816458921048381,3.4
38,4,0.5555072265649272,2.7333333333333334
38,5,3.531261262380852,7.433333333333334
38,6,1.7889321088147938,7.583333333333333
38,7,0.8251829942709434,4.583333333333333
38,8,0.620751363913157,3.3333333333333335
38,9,5.494799110194242,10.333333333333334
38,10,3.8885505859544907,8.7
38,11,3.2684205947779836,7.266666666666667
38,12,2.5035107559620715,9.916666666666666
38,13,1.778990145028397,5.616666666666666
38,14,1.2464737097195124,5.233333333333333
38,15,5.088421340425268,8.5
38,16,2.666931785700971,9.466666666666667
38,17,3.3050815862403224,9.733333333333333
38,18,5.125082331887606,8.95
38,19,1.8989150832018096,8.066666666666666
38,20,5.494799110194242,10.333333333333334
38,21,20.07096076652541,21.883333333333333
38,22,6.079510855381709,8.866666666666667
39,0,1.7802328905016964,5.666666666666667
39,1,2.0020629574856774,6.55
39,2,2.2089800787900633,6.866666666666666
39,3,1.9728584388631365,6.683333333333334
39,4,2.135658095865386,7.683333333333334
39,5,4.883989710067481,12.3
39,6,2.1598916325947286,6.666666666666667
39,7,1.8840021375222142,6.15
39,8,2.0697925857805064,7.1
39,9,2.1922030149005183,7.1
39,10,3.871773522064946,8.85
39,11,4.634197869934259,11.7
39,12,1.498129668062684,4.566666666666666
39,13,3.3784035691649996,10.283333333333333
39,14,3.180807038910361,9.633333333333333
39,15,0.6052170454969118,3.4833333333333334
39,16,0.10004101060061889,2.033333333333333
39,17,4.417960157580127,10.733333333333333
39,18,0.57911939055762,3.316666666666667
39,19,1.0588191432512708,4.75
39,20,2.1922030149005183,7.1
39,21,20.80728745945543,23.25
39,22,10.719922452682466,13.183333333333334
40,0,2.9701616811860765,8.3
40,1,2.8993251892079983,8.583333333333334
40,2,2.5774541116233984,7.183333333333334
40,3,2.7669727963015895,8.083333333333334
40,4,2.6408341307616787,7.4
40,5,0.9246026321349124,3.9
40,6,2.6513974672847254,7.35
40,7,3.0111722818049635,8.666666666666666
40,8,2.7060782681099087,8.016666666666667
40,9,8.249344451762834,14.166666666666666
40,10,1.2818919557085513,5.183333333333334
40,11,0.662383337268694,3.75
40,12,3.2137397939528007,9.166666666666666
40,13,1.5267128139485753,3.85
40,14,1.7311444443063617,5.483333333333333
40,15,7.842966681993861,12.333333333333334
40,16,4.720568680328582,13.533333333333333
40,17,1.3297376564305865,5.966666666666667
40,18,7.879627673456199,12.783333333333333
40,19,3.997912187604857,12.116666666666667
40,20,8.249344451762834,14.166666666666666
40,21,22.826127480830653,25.7
40,22,3.4076080877875405,7.616666666666666
41,0,2.9801036449724734,10.15
41,1,2.8222749698634226,9.033333333333333
41,2,3.7580623112580316,11.866666666666667
41,3,2.9894242360222205,10.283333333333333
41,4,2.999987572545267,10.466666666666667
41,5,7.726148607503697,11.25
41,6,3.708973865062697,11.65
41,7,2.8465085065927647,9.366666666666667
41,8,2.9664334447661775,10.133333333333333
41,9,0.32622068674114857,3.1
41,10,8.083437931077336,12.533333333333333
41,11,7.4633079399008295,11.1
41,12,3.3491990505424587,10.483333333333333
41,13,6.137298519890142,10.533333333333333
41,14,5.605403457317907,10.15
41,15,1.7038040438937703,6.916666666666667
41,16,2.0076553121155256,7.733333333333333
41,17,8.131283631799372,13.333333333333334
41,18,1.7404650353561089,7.366666666666666
41,19,1.7715336721885993,6.666666666666667
41,20,0.32622068674114857,3.1
41,21,20.36238458001417,22.766666666666666
41,22,10.275019573241204,12.7
42,0,0.2516559583431717,1.55
42,1,0.9805261784333951,4.216666666666667
42,2,0.6232368548597562,2.6
42,3,0.6387711732760014,3.3833333333333333
42,4,0.8015708302782507,4.383333333333334
42,5,3.925832950153479,11.066666666666666
42,6,0.5741484086644215,2.4
42,7,0.549914871935079,2.8666666666666667
42,8,0.7357053201933712,3.816666666666667
42,9,3.6306809002448213,10.666666666666666
42,10,3.37653945095505,7.9
42,11,3.7543340748381326,9.9
42,12,1.0028955969527882,3.6166666666666667
42,13,1.8224862365938832,6.55
42,14,1.6248897063392447,5.916666666666667
42,15,2.0436949308412147,7.05
42,16,1.7050467893670698,5.5
42,17,3.062124846210248,7.933333333333334
42,18,2.0175972759019225,6.866666666666666
42,19,1.3937390483055165,5.7
42,20,3.6306809002448213,10.666666666666666
42,21,20.698547230541713,26.0
42,22,6.743758310860353,12.416666666666666
43,0,1.6385599065455405,6.716666666666667
43,1,1.8386419277467783,7.883333333333334
43,2,1.2402599823530143,5.483333333333333
43,3,1.489430449749587,5.583333333333333
43,4,1.6534728522251358,7.1
43,5,2.6644462947543714,8.116666666666667
43,6,1.3142033380143414,5.65
43,7,1.5832577329837076,6.016666666666667
43,8,1.5876073421402563,6.533333333333333
43,9,4.619284924254663,15.966666666666667
43,10,1.9312264655075995,6.966666666666667
43,11,2.4146544546211492,7.533333333333333
43,12,1.8759242919457666,7.466666666666667
43,13,1.5478394869946688,6.5
43,14,1.3496215840033803,5.85
43,15,3.7841599661973233,12.866666666666667
43,16,3.383374551058198,11.833333333333334
43,17,1.7230665987299143,5.583333333333333
43,18,3.7580623112580316,12.7
43,19,2.666931785700971,10.55
43,20,4.619284924254663,15.966666666666667
43,21,21.971739967937168,27.833333333333332
43,22,5.4047000633800195,10.066666666666666
44,0,3.3964233785278437,10.583333333333334
44,1,3.3759180782184,11.033333333333333
44,2,3.8251705668162104,11.783333333333333
44,3,3.589048926889284,11.6
44,4,6.395789578336461,10.633333333333333
44,5,8.61719711185952,12.466666666666667
44,6,3.7760821206208757,11.583333333333334
44,7,3.5008139982850115,11.066666666666666
44,8,3.6866044465433037,12.016666666666667
44,9,0.6101880273901102,3.3
44,10,5.487964010091093,13.766666666666667
44,11,8.354977816993301,12.316666666666666
44,12,3.1143201560888314,9.483333333333333
44,13,7.028968396982615,11.733333333333333
44,14,6.4964519616737295,11.35
44,15,1.4689251494401432,5.916666666666667
44,16,1.7727764176618988,6.733333333333333
44,17,6.034150645606274,15.65
44,18,1.5055861409024818,6.366666666666666
44,19,2.325176780543577,8.666666666666666
44,20,0.6101880273901102,3.3
44,21,21.25343308436999,23.983333333333334
44,22,11.166068077597028,13.9
45,0,1.3533498204232792,5.8
45,1,1.1955211453142283,4.683333333333334
45,2,2.266767743298495,7.683333333333334
45,3,1.3626704114730264,5.933333333333334
45,4,1.373233747996073,6.116666666666666
45,5,7.035182124349112,9.45
45,6,2.2176792971031603,7.466666666666667
45,7,1.2197546820435707,5.016666666666667
45,8,1.3403009929536331,5.783333333333333
45,9,1.9380615656107474,5.633333333333334
45,10,5.109548013471361,12.8
45,11,6.772962829482894,9.3
45,12,2.7352827867324496,8.516666666666667
45,13,2.724098077472753,9.75
45,14,2.5265015472181145,9.116666666666667
45,15,1.5378975232082719,4.433333333333334
45,16,1.302397256017995,4.583333333333333
45,17,3.971193159928915,11.416666666666666
45,18,1.244609591509563,5.45
45,19,0.10128375607391851,1.7
45,20,1.9380615656107474,5.633333333333334
45,21,19.671418096859583,20.966666666666665
45,22,9.58405309008662,10.883333333333333
46,0,0.49647681658319565,3.3
46,1,0.6275864640163048,3.8333333333333335
46,2,1.0022742242161384,3.533333333333333
46,3,0.27899635875576323,1.55
46,4,0.44241738849466244,3.066666666666667
46,5,3.3398784594927116,8.333333333333334
46,6,0.9531857780208036,3.3333333333333335
46,7,0.3560465781003393,1.9333333333333333
46,8,0.37717325114643274,2.4833333333333334
46,9,4.136478307877764,12.3
46,10,2.8813053798451542,6.566666666666666
46,11,3.0900866193594894,7.75
46,12,1.460225931127046,4.916666666666667
46,13,1.4968869225893846,5.1
46,14,1.298669019598096,4.45
46,15,2.550113711210807,8.666666666666666
46,16,2.2114655697366623,7.133333333333334
46,17,2.398498763468254,5.783333333333333
46,18,2.524016056271515,8.5
46,19,1.5248486957386258,7.0
46,20,4.136478307877764,12.3
46,21,20.300868679085838,23.75
46,22,6.08013222811836,10.283333333333333
47,0,2.286651670871289,9.6
47,1,2.1294443684988877,8.483333333333333
47,2,3.0652317098934967,11.316666666666666
47,3,2.295972261921036,9.75
47,4,2.306535598444083,9.933333333333334
47,5,7.032696633402513,10.716666666666667
47,6,3.016143263698162,11.116666666666667
47,7,2.1530565324915805,8.833333333333334
47,8,2.273602843401643,9.6
47,9,1.4080306212484621,6.016666666666667
47,10,7.390607329712802,12.0
47,11,6.770477338536295,10.566666666666666
47,12,3.061503473473598,10.3
47,13,5.444467918525607,9.983333333333333
47,14,4.911951483216723,9.616666666666667
47,15,1.4161084668249098,6.733333333333333
47,16,1.719959735046665,7.55
47,17,7.438453030434837,12.783333333333333
47,18,1.4527694582872483,7.183333333333334
47,19,1.0787030708240646,6.133333333333334
47,20,1.4080306212484621,6.016666666666667
47,21,19.668932605912985,22.233333333333334
47,22,9.58156759914002,12.166666666666666
